,Species,Indentation_line,x,y,H,E,C,Ca,F,Fe,Mg,Na,O,P
1166,HSa,2,155.8064516129,158.0322580645,1.357111,31.798745,0.0324274283,0.159416556,0.0040934372,0.000693961,0.0081689332,0.0120269834,0.0799921059,0.134051455
1167,HSa,2,157.7419354839,158.7096774194,1.318378,30.444681,0.0347856041,0.1612106642,0.0031511716,0.0010527827,0.009187269,0.0123470523,0.0856428289,0.1509698949
1168,HSa,2,159.6774193548,159.3870967742,0.833777,24.355314,0.0374638487,0.1563041372,0.004290789,0.0026416448,0.0173246259,0.0129003552,0.0916552442,0.1521999354
1169,HSa,2,161.6129032258,160.064516129,1.372684,28.206228,0.0404549858,0.1588725824,0.003025584,0.0016290502,0.0155283648,0.0103792745,0.0960845384,0.1373203201
1170,HSa,2,163.5483870968,160.7419354839,1.204018,27.69692,0.0386343249,0.1650708673,0.0022160824,0.0010011123,0.0145272525,0.0093437152,0.085866016,0.1435078403
1171,HSa,2,165.4838709677,161.4193548387,1.20772,28.548225,0.0414718863,0.1532182712,0.0034260289,0.0006896552,0.0168567225,0.0081294628,0.0798650831,0.1477347591
1172,HSa,2,167.4193548387,162.0967741935,1.308471,27.988701,0.0372578851,0.1584089849,0.0061401557,0.0004004449,0.0149664502,0.0089095411,0.0863238724,0.142084036
1173,HSa,2,169.3548387097,162.7741935484,1.366559,30.226399,0.0380996806,0.1425899745,0.0034145466,0.0005339266,0.0162962431,0.0107560372,0.0904998385,0.1398033657
1174,HSa,2,171.2903225806,163.4516129032,1.217804,28.573815,0.0363070078,0.149024364,0.0010886648,0.0008898776,0.0169715454,0.011170835,0.0943937709,0.1517255732
1175,HSa,2,173.2258064516,164.1290322581,1.299358,29.567733,0.0376798593,0.152019807,0.0008453838,0.0018443432,0.0179267286,0.0096551724,0.0851455022,0.1561132441
1176,HSa,2,175.1612903226,164.8064516129,0.969726,24.852627,0.0450313969,0.1535254225,0.0021802002,0.0013793103,0.0184003732,0.0097879364,0.0767332879,0.153051778
1177,HSa,2,177.0967741935,165.4838709677,1.342327,28.976487,0.0474706663,0.1517930317,0.0027241738,0.0006896552,0.0182647386,0.0103103807,0.0833470882,0.145948545
1178,HSa,2,179.0322580645,166.1612903226,1.237138,28.135893,0.041860849,0.1519688543,0.002862679,1.86587247479109E-05,0.0148458861,0.0090509168,0.0818572608,0.151373928
1179,HSa,2,180.9677419355,166.8387096774,0.946188,23.321671,0.0401815637,0.1591251929,0.001512792,0.0006709964,0.0119501956,0.009503032,0.0774566723,0.1668190463
1180,HSa,2,182.9032258065,167.5161290323,1.150511,25.066418,0.0370375686,0.158917794,0.0013470164,0.0017352614,0.0137385626,0.0083770498,0.0773260612,0.1732735297
1181,HSa,2,184.8387096774,168.1935483871,1.277403,28.383086,0.0365510065,0.1607398902,0.0002669633,0.0035817575,0.0139481144,0.0128357673,0.0825540924,0.1480361692
1182,HSa,2,186.7741935484,168.8709677419,1.37922,30.581003,0.039664143,0.1585733252,0.00189099,0.0025160573,0.0115662564,0.0088542825,0.0830212781,0.1516581148
1183,HSa,2,188.7096774194,169.5483870968,1.199625,28.078409,0.0419369192,0.1420668126,0.0010901001,0.0015795328,0.0113222577,0.0085248843,0.0760665973,0.152753956
1184,HSa,2,190.6451612903,170.2258064516,0.464607,19.605221,0.0453163013,0.1398112598,0.0017689906,0.0023136819,0.0108787542,0.0077089239,0.0791302164,0.1474017726
1185,HSa,2,192.5806451613,170.9032258065,1.086934,24.119891,0.0431920772,0.1399619649,0.0025361513,0.0038487208,0.009482938,0.0095604435,0.0752276723,0.1401779755
1186,HSa,2,194.5161290323,171.5806451613,1.324807,28.316103,0.0413441458,0.1431389716,0.0030923248,0.0034260289,0.0136215867,0.0070077864,0.0767361585,0.1408453838
1187,HSa,2,196.4516129032,172.2580645161,1.403165,30.458027,0.0419850013,0.1465406007,0.0025806452,0.0020208834,0.0142997596,0.0087652948,0.0848326097,0.1474082314
1188,HSa,2,198.3870967742,172.935483871,1.389845,28.673588,0.0377875058,0.1373059672,0.0020517421,0.0013793103,0.0124137931,0.0130589544,0.0886217661,0.149257598
1189,HSa,2,200.3225806452,173.6129032258,1.334205,28.91633,0.0350001794,0.1495159496,0.0023136819,0.0029365962,0.0145688758,0.0123082995,0.0910230005,0.1554322007
1190,HSa,2,202.2580645161,174.2903225806,1.24259,27.22637,0.035646776,0.1517506907,0.0015572859,0.0035817575,0.0139631849,0.0117090674,0.0843690122,0.150116617
1191,HSa,2,204.1935483871,174.9677419355,1.221162,27.706211,0.0454461947,0.154469841,0.0028741613,0.002647386,0.0145451936,0.013948832,0.0977889411,0.1586572895
1192,HSa,2,206.1290322581,175.6451612903,0.584589,19.585328,0.0496716782,0.1497613836,0.0036004162,0.0013218989,0.0127474972,0.0143011949,0.0980724102,0.1682026625
1193,HSa,2,208.064516129,176.3225806452,0.155221,10.075229,0.0503512864,0.144528329,0.0043381535,0.0015572859,0.0102256988,0.010893107,0.0907531666,0.1533345294
1194,HSa,2,210,177,1.284122,28.366022,0.0503448276,0.1462068966,0.0027586207,0.0006896552,0.0144827586,0.0117241379,0.0793103448,0.144137931
1195,HSa,2,211.935483871,177.6774193548,1.104499,24.279027,0.0444479529,0.1536438337,0.0034482759,0.0006896552,0.0130001076,0.0108500484,0.0835580753,0.1471082565
1196,HSa,2,213.8709677419,178.3548387097,1.026165,22.764581,0.0409142775,0.1533338118,0.0014367218,0.0024916574,0.0155412824,0.0097348308,0.0892209982,0.1567892641
1197,HSa,2,215.8064516129,179.0322580645,1.272229,26.122748,0.0397631777,0.1445333525,0.0014682981,0.0032968531,0.0158082457,0.007879723,0.0824256342,0.1546262873
1198,HSa,2,217.7419354839,179.7096774194,1.358511,25.442087,0.0374272489,0.1453837597,0.0010750296,0.0024471635,0.0158319279,0.0057554989,0.0865118949,0.1546162403
1199,HSa,2,219.6774193548,180.3870967742,1.227768,24.434594,0.0345552406,0.1564038896,0.0028863612,0.00189099,0.0163486311,0.0073579963,0.0892769744,0.1464745775
1200,HSa,2,221.6129032258,181.064516129,1.071735,22.750447,0.0330611073,0.1612580286,0.0032258065,0.0042836126,0.0154221536,0.0078632172,0.0847163515,0.149054505
1201,HSa,3,24,131,4.845213,93.07401,0.0392720307,0.1637931034,0.0143678161,0.0067049808,0.0057471264,0.0105363985,0.0833333333,0.1609195402
1202,HSa,3,25.9361702128,131.6808510638,4.446875,86.250562,0.0251992157,0.2084900465,0.0143951655,0.0080071508,0.0065635267,0.0135845115,0.0971928522,0.1773972226
1203,HSa,3,27.8723404255,132.3617021277,5.238649,94.335861,0.0147175348,0.2339932252,0.0085324925,0.0057079971,0.0103523204,0.0125727041,0.0940890714,0.1977037511
1204,HSa,3,29.8085106383,133.0425531915,4.013725,91.576644,0.0203905652,0.2381658107,0.0099374034,0.0036355973,0.0103741746,0.010755686,0.0891843711,0.1962957181
1205,HSa,3,31.7446808511,133.7234042553,4.884849,93.572749,0.0192516508,0.2335077504,0.0094644167,0.0037704688,0.0063342751,0.01276065,0.0831395077,0.1956994115
1206,HSa,3,33.6808510638,134.4042553191,6.018456,104.584474,0.0187087307,0.2279355614,0.0075852703,0.0073358205,0.0055877991,0.015760291,0.0807383588,0.1907026116
1207,HSa,3,35.6170212766,135.085106383,4.818111,98.272747,0.0208285853,0.2238641295,0.0058675325,0.010865269,0.0064934984,0.0141677464,0.0817979738,0.1846037371
1208,HSa,3,37.5531914894,135.7659574468,5.007621,93.265127,0.0205257489,0.2110831863,0.0063242847,0.0094363185,0.006499118,0.0108864988,0.0758033749,0.1925714553
1209,HSa,3,39.4893617021,136.4468085106,4.198755,87.501927,0.0188888715,0.2088702955,0.0070832488,0.0076701894,0.0053305443,0.011141256,0.0860373706,0.1927106976
1210,HSa,3,41.4255319149,137.1276595745,4.71426,90.224746,0.013096892,0.203564103,0.0043286867,0.009214967,0.0063455144,0.0162370241,0.0860292534,0.1867598071
1211,HSa,3,43.3617021277,137.8085106383,4.618859,93.902597,0.0143285306,0.2023330888,0.0068231842,0.0118268525,0.0073954512,0.0184077676,0.0919292549,0.1910319851
1212,HSa,3,45.2978723404,138.4893617021,5.245126,102.739849,0.0178767113,0.2051884922,0.0105230952,0.0086448853,0.0073954512,0.0185766691,0.1006353319,0.1987299605
1213,HSa,3,47.2340425532,139.170212766,5.187857,102.270896,0.0170378233,0.2099083686,0.0089470973,0.0076155539,0.0093342283,0.0162582539,0.0968161596,0.1981726792
1214,HSa,3,49.170212766,139.8510638298,4.777574,98.38964,0.0131096923,0.2075890167,0.0042902858,0.0063885984,0.0099870436,0.0193278282,0.0932327001,0.1983587518
1215,HSa,3,51.1063829787,140.5319148936,4.54365,88.801182,0.0127903092,0.2146207521,0.0030864332,0.0025728602,0.0068575264,0.0165077036,0.0913816519,0.205243752
1216,HSa,3,53.0425531915,141.2127659574,4.442172,88.035914,0.0187380778,0.2212850252,0.0055590765,0.0012556782,0.0073367572,0.0149816581,0.0949903998,0.2028613353
1217,HSa,3,54.9787234043,141.8936170213,4.159235,92.644151,0.019569785,0.2381935967,0.0068362967,0.0008363903,0.0082858525,0.0154418445,0.0951624233,0.1946319914
1218,HSa,3,56.914893617,142.5744680851,3.917214,81.485615,0.0165517241,0.2427395763,0.0056096533,0.0017168012,0.0079236977,0.015862069,0.094865831,0.1906117607
1219,HSa,3,58.8510638298,143.2553191489,3.756396,81.164791,0.0161555393,0.2306382979,0.005698631,0.0041935031,0.0058253852,0.0161115187,0.0892861491,0.1891562729
1220,HSa,3,60.7872340426,143.9361702128,3.803729,84.205483,0.0164237211,0.2212085356,0.004137931,0.0049596478,0.0039924447,0.0130847161,0.0832787499,0.1933700692
1221,HSa,3,62.7234042553,144.6170212766,3.063087,71.184302,0.0181367759,0.2217748708,0.0025672406,0.0038297872,0.0051219931,0.0134103433,0.0835213312,0.1921218838
1222,HSa,3,64.6595744681,145.2978723404,3.38949,81.034112,0.0215123086,0.2294057227,0.0039031548,0.0034482759,0.0053523985,0.013272662,0.0882337147,0.1815285431
1223,HSa,3,66.5957446809,145.9787234043,3.285719,74.806406,0.0184680227,0.2258984405,0.0041438629,0.002083639,0.0074219884,0.0120116764,0.0848213422,0.1724668675
1224,HSa,3,68.5319148936,146.6595744681,3.749135,85.184216,0.0183487613,0.2130447542,0.0038519536,0.0035363169,0.0114088135,0.0096183325,0.0745411405,0.1818479262
1225,HSa,3,70.4680851064,147.3404255319,2.981342,75.064754,0.0192666365,0.20967609,0.0034851157,0.0041160769,0.0139179844,0.0118858588,0.0830364809,0.1801389301
1226,HSa,3,72.4042553191,148.0212765957,2.807106,69.243611,0.0210536832,0.217951952,0.0027586207,0.0035569223,0.0096670361,0.0104915627,0.0972057882,0.1820009054
1227,HSa,3,74.3404255319,148.7021276596,3.323402,75.44915,0.0196556407,0.2059471441,0.0019290988,0.0019696851,0.0100885094,0.0104294344,0.0966001155,0.1766725465
1228,HSa,3,76.2765957447,149.3829787234,3.477698,78.084208,0.0216284479,0.2091250527,0.0045634629,0.0011885547,0.008246515,0.012985748,0.0880532617,0.1827567475
1229,HSa,3,78.2127659574,150.0638297872,3.063098,69.988988,0.0156513323,0.2099018123,0.0049303008,0.0023970903,0.0070020761,0.0135636347,0.0875943242,0.1865884079
1230,HSa,3,80.1489361702,150.7446808511,3.444422,82.392953,0.0148002685,0.2232366026,0.0044638704,0.0043936248,0.0097903561,0.0145885952,0.0926086074,0.1995213937
1231,HSa,3,82.085106383,151.4255319149,3.183404,73.268646,0.0097138665,0.2184252509,0.0028863115,0.0038797396,0.013656671,0.0148789435,0.0905589985,0.1875365667
1232,HSa,3,84.0212765957,152.1063829787,3.194005,74.258182,0.0164490095,0.2079770843,0.0034042553,0.0028319883,0.0096551724,0.012355099,0.0919829537,0.1931059459
1233,HSa,3,85.9574468085,152.7872340426,3.124007,73.408468,0.0146294938,0.2090554315,0.0067854077,0.0019809244,0.0086155383,0.011759729,0.0943188523,0.1967702658
1234,HSa,3,87.8936170213,153.4680851064,3.73669,83.107809,0.0185229703,0.2042359626,0.0068672047,0.0011642029,0.0099196079,0.0134996332,0.0943410187,0.1874538331
1235,HSa,3,89.829787234,154.1489361702,3.232689,73.658389,0.0213256115,0.2220942539,0.0034951062,0.0012794056,0.0117416213,0.0116891713,0.0884925306,0.1843936248
1236,HSa,3,91.7659574468,154.829787234,3.820218,77.707544,0.0156272927,0.2256917625,0.0014692246,0.0020945661,0.0103888481,0.0138040305,0.0882040555,0.1890370116
1237,HSa,3,93.7021276596,155.5106382979,3.163313,69.610951,0.0130528715,0.2168576825,0.0005575935,0.0026265591,0.0087388583,0.0123572845,0.0845078909,0.1866096377
1238,HSa,3,95.6382978723,156.1914893617,2.822653,62.453407,0.0206899674,0.2085000234,0.0018597899,0.0037123991,0.0084628713,0.0127949923,0.0788295531,0.1784046456
1239,HSa,3,97.5744680851,156.8723404255,2.405342,54.700193,0.0264042085,0.198309736,0.0012912693,0.0019809244,0.0072405988,0.0141012472,0.0793331356,0.1778055291
1240,HSa,3,99.5106382979,157.5531914894,1.556395,44.415465,0.0269202791,0.1923778898,0.0013352898,0.0017461482,0.0080329686,0.0145202229,0.0851160613,0.1788473486
1241,HSa,3,101.4468085106,158.2340425532,1.056716,34.8018,0.0206150388,0.1908633958,0.0003081438,0.0017595729,0.0082892868,0.0134556126,0.0802641233,0.1736894522
1242,HSa,3,103.3829787234,158.914893617,0.527811,21.506309,0.0248363279,0.2012179017,0.0016434336,0.0026999266,0.0098019076,0.0118864832,0.0787752299,0.1740522315
1243,HSa,3,105.3191489362,159.5957446809,1.089904,25.406474,0.0279805186,0.1885640249,0.0022890682,0.002538518,0.0074669456,0.0159363731,0.0691022619,0.1704584693
1244,HSa,3,107.2553191489,160.2765957447,1.448549,38.689581,0.0348155664,0.1845934344,0.0037904497,0.000513573,0.0064269993,0.0152111269,0.0724678041,0.1704715818
1245,HSa,3,109.1914893617,160.9574468085,1.480495,38.758612,0.0369310501,0.1569307379,0.0041966251,0.0001320616,0.0089474095,0.0128405738,0.0870454723,0.1596228595
1246,HSa,3,111.1276595745,161.6382978723,1.352591,34.847433,0.0371289864,0.1554290442,0.0040498899,0.0013793103,0.0094450602,0.0133650739,0.0792416603,0.1419906027
1247,HSa,3,113.0638297872,162.3191489362,1.348641,35.633909,0.0328252759,0.1756994115,0.0025666162,0.0009391049,0.0095071885,0.0108736985,0.0841519801,0.1529023899
1248,HSa,3,115,163,1.252597,32.597869,0.0317241379,0.1731034483,0.0034482759,0,0.0117241379,0.0075862069,0.084137931,0.1524137931
1249,HSa,3,116.9361702128,163.6808510638,1.377463,34.957303,0.0373166201,0.1688009866,0.0040364652,0.0011151871,0.0145726729,0.0120934734,0.0837857667,0.1504316199
1250,HSa,3,118.8723404255,164.3617021277,1.355021,34.54286,0.0414598586,0.1556197999,0.0014673514,0.0039936935,0.0120444576,0.011169042,0.0768039837,0.1487550928
1251,HSa,3,120.8085106383,165.0425531915,1.262922,32.742072,0.0398036247,0.1544196937,0.0020689655,0.0034189288,0.0116688781,0.0095761852,0.0703573157,0.1501484523
1252,HSa,3,122.7446808511,165.7234042553,1.189549,31.842571,0.0437851423,0.1550244298,0.0020349355,0.0029347029,0.014922964,0.0098805826,0.0703095487,0.153278906
1253,HSa,3,124.6808510638,166.4042553191,1.284131,32.145468,0.0468572142,0.1647589017,0.0009519052,0.0016581071,0.0153219588,0.010242113,0.0717397481,0.1562417071
1254,HSa,3,126.6170212766,167.085106383,1.150566,30.610331,0.0398532649,0.1552164343,0.0016581071,0.0021276596,0.0120900392,0.0076889215,0.0753475594,0.1629699817
1255,HSa,3,128.5531914894,167.7659574468,1.249916,29.992992,0.0344106399,0.1469514994,0.0036843009,0.0035069699,0.0114159941,0.0083664008,0.0793531166,0.1496782754
1256,HSa,3,130.4893617021,168.4468085106,1.232712,29.507698,0.0356844258,0.1528914628,0.0026306177,0.0027586207,0.0111225238,0.0096976319,0.0804589376,0.1473286399
1257,HSa,3,132.4255319149,169.1276595745,1.362567,30.003355,0.0319426796,0.148929614,0.0019141131,0.0029493764,0.0069830318,0.0122083639,0.076408111,0.1608885281
1258,HSa,3,134.3617021277,169.8085106383,1.197816,29.439206,0.0366029253,0.1525087026,0.0026524719,0.0017352211,0.0095452772,0.0121424892,0.0816437458,0.1694784658
1259,HSa,3,136.2978723404,170.4893617021,1.424068,32.086538,0.0331343563,0.1558876696,0.0013646368,0.001073352,0.0123675871,0.0110241801,0.0859836718,0.1813352898
1260,HSa,3,138.2340425532,171.170212766,1.443554,35.35759,0.0324668675,0.1670083202,0.0016837077,0.0016581071,0.0120379014,0.008264935,0.0863717394,0.1601976241
1261,HSa,3,140.170212766,171.8510638298,1.296396,29.743489,0.0337022525,0.1581021214,0.0016140866,0.0040352164,0.0125870655,0.0083198826,0.1031220243,0.1444698022
1262,HSa,3,142.1063829787,172.5319148936,1.373182,31.147765,0.0419415869,0.1595700973,0.0031548056,0.0043530385,0.0103448276,0.0085646493,0.0970946442,0.1470245547
1263,HSa,3,144.0425531915,173.2127659574,1.492116,32.880297,0.0399893851,0.1606475078,0.0024420474,0.0033895818,0.0101603159,0.0106614009,0.0918746195,0.1544955589
1264,HSa,3,145.9787234043,173.8936170213,0.807177,26.362091,0.0358164874,0.1661388364,0.0007058897,0.0013939839,0.0141746148,0.0105880333,0.083624358,0.144676168
1265,HSa,3,147.914893617,174.5744680851,1.305573,28.004103,0.0307279,0.1690463777,0.0004548789,0.0002934703,0.0128143488,0.0140528559,0.0873601723,0.1363491048
1266,HSa,3,149.8510638298,175.2553191489,1.413996,32.512252,0.0324987122,0.1507460077,0.0014820249,0,0.0132564275,0.0157918234,0.0824242519,0.1293208036
1267,HSa,3,151.7872340426,175.9361702128,1.486936,33.32689,0.0371786266,0.1489561512,0.0025091709,0,0.0123885047,0.0139773029,0.0783340878,0.1432815598
1268,HSa,3,153.7234042553,176.6170212766,1.629999,36.851227,0.0389010474,0.1462659028,0.0016431214,0.0013793103,0.0140285041,0.01044723,0.0786175676,0.1513282652
1269,HSa,3,155.6595744681,177.2978723404,1.22886,29.172044,0.0373949829,0.148832519,0.0025531915,0.0016287601,0.0123991196,0.011559295,0.0893807465,0.1436156164
1270,HSa,3,157.5957446809,177.9787234043,1.37149,31.230574,0.0385829132,0.1570131593,0.0018048423,0.0016493654,0.0144446699,0.0114365995,0.0856115265,0.1356419663
1271,HSa,3,159.5319148936,178.6595744681,1.337468,31.127757,0.0356866112,0.1650252103,0.0022965611,0.0019881051,0.0126854092,0.0101540719,0.0766182233,0.1471019809
1272,HSa,3,161.4680851064,179.3404255319,1.446366,32.593504,0.0343656827,0.1581670595,0.0025166638,0.0018560435,0.0125970559,0.0112914254,0.074409391,0.1570868391
1273,HSa,3,163.4042553191,180.0212765957,1.239763,28.516414,0.0328071682,0.168474735,0.0031694791,0.0020923807,0.0113779054,0.0087042038,0.0648925243,0.158995957
1274,HSa,3,165.3404255319,180.7021276596,1.435388,31.390435,0.0376616038,0.1564421411,0.0025497573,0.0014492437,0.0140313139,0.0077260736,0.0725346154,0.1390980472
1275,HSa,3,167.2765957447,181.3829787234,1.119406,24.464088,0.0495674435,0.1537194237,0.0028319883,0.0009537784,0.0179606937,0.0073963878,0.0831988261,0.1368308331
1276,HSa,3,169.2127659574,182.0638297872,1.294357,29.728227,0.0488855934,0.1617477092,0.002567865,0.0012232091,0.0175829288,0.0104581571,0.0823689921,0.1449796288
1277,HSa,3,171.1489361702,182.7446808511,1.405116,30.314009,0.0379016875,0.153382245,0.0012765957,0.000026225,0.0134587346,0.011269259,0.0876520816,0.145623078
1278,HSa,3,173.085106383,183.4255319149,1.350418,30.454966,0.0403271881,0.1553266418,0.0006896552,0,0.0113779054,0.0137799909,0.0822787656,0.1537300386
1279,HSa,3,175.0212765957,184.1063829787,1.19609,28.558643,0.0421260986,0.1493548337,0.0006325221,0.0013059428,0.0143669315,0.0110360438,0.0774243299,0.1460648444
1280,HSa,3,176.9574468085,184.7872340426,1.413135,31.903691,0.0442846662,0.1480289099,0.0025594355,0.0009768814,0.0137175505,0.0131537129,0.0690598024,0.1504431714
1281,HSa,3,178.8936170213,185.4680851064,1.325966,28.621103,0.0476548914,0.1397411842,0.0043483555,0.0016727806,0.0177599475,0.015377843,0.0775254835,0.1437027208
1282,HSa,3,180.829787234,186.1489361702,1.312925,30.566542,0.050242113,0.1353266418,0.004622157,0.0026412326,0.0154190537,0.0166719221,0.0743766098,0.135741871
1283,HSa,3,182.7659574468,186.829787234,1.634568,34.041017,0.04403147,0.1396000687,0.0045047689,0.0023202885,0.012809978,0.0125567818,0.0732136557,0.1444698022
1284,HSa,3,184.7021276596,187.5106382979,1.281831,28.473021,0.0414689124,0.1536735299,0.0042846662,0.0008804109,0.0081965627,0.0098518599,0.0763235042,0.1505920919
1285,HSa,3,186.6382978723,188.1914893617,1.444451,30.313756,0.0501949704,0.1460570394,0.0028282418,0.0011298606,0.0084519442,0.0104512886,0.076761212,0.1539401508
1286,HSa,3,188.5744680851,188.8723404255,1.360036,30.111427,0.0462003403,0.1410614883,0.0021716801,0.0011738811,0.0070351696,0.0082824183,0.0707132265,0.1521512309
1287,HSa,3,190.5106382979,189.5531914894,1.178162,26.753367,0.0412488097,0.1330797209,0.0042112986,0.0017314747,0.0104409859,0.0086199091,0.0723388645,0.1473620456
1288,HSa,3,192.4468085106,190.2340425532,1.538594,30.177911,0.0442578168,0.1501200418,0.0038151137,0.0024835703,0.0106370491,0.0110516539,0.0775373472,0.157951952
1289,HSa,3,194.3829787234,190.914893617,1.360982,27.965284,0.0468653315,0.1424848192,0.0025981486,0.0014380044,0.0120019981,0.013425329,0.0784171337,0.1574780288
1290,HSa,3,196.3191489362,191.5957446809,1.154691,27.852949,0.0468269306,0.1384811352,0.0042690561,0.0007492858,0.0132951406,0.014248919,0.0883876305,0.1508830646
1291,HSa,3,198.2553191489,192.2765957447,1.370985,28.043489,0.0402641233,0.1496411233,0.0046415136,0.0003328078,0.0178136464,0.0101540719,0.0916454629,0.1496339426
